company_name,symbol,revenue_cagr,pat_growth,eps_growth,roce,cash_flow,promoter_holding
Medicamen Organics Limited,MEDIORG,,,,,,
Winny Immigration & Education Services Limited,WINNY,,,,,,
Durlax Top Surface Limited,DURLAX,,,,,,
Falcon Technoprojects India Limited,FALCONTECH,,,,,,
GP Eco Solutions India Limited,GPECO,,,,,,
TBI Corn Limited,TBI,,,,,,
Aimtron Electronics Limited,AIMTRON,,,,,,
Z-Tech (India) Limited,ZTECH,,,,,,
Beacon Trusteeship Limited,BEACON,,,,,,
Vilas Transcore Limited,VILAS,,,,,,
GSM Foils Limited,GSMFOILS,,,,,,
Rulka Electricals Limited,RULKA,,,,,,
Hoac Foods India Limited,HOACFOODS,,,,,,
Quest Laboratories Limited,QUESTLAB,,,,,,
Indian Emulsifiers Limited,IEML,,,,,,
Mandeep Auto Industries Limited,MANDEEP,,,,,,
ABS Marine Services Limited,ABSMARINE,,,,,,
Veritaas Advertising Limited,VERITAAS,,,,,,
Premier Roadlines Limited,PRLIND,,,,,,
Energy Mission Machineries (India) Limited,EMMIL,,,,,,
Silkflex Polymers (India) Limited,SILKFLEX,,,,,,
Refractory Shapes Limited,REFRACTORY,,,,,,
Winsol Engineers Limited,WINSOL,,,,,,
Slone Infosystems Limited,SLONE,,,,,,
Grill Splendour Services Limited,BIRDYS,,,,,,
Ramdevbaba Solvent Limited,RBS,,,,,,
Teerth Gopicon Limited,TGL,,,,,,
DCG Cables & Wires Limited,DCG,,,,,,
DRS Cargo Movers Limited,DRSCARGO,,,,,,
ALUWIND INFRA-TECH LIMITED,ALUWIND,,,,,,
Creative Graphics Solutions India Limited,CGRAPHICS,,,,,,
Yash Optics & Lens Limited,YASHOPTICS,,,,,,
K2 Infragen Limited,K2INFRA,,,,,,
Radiowalla Network Limited,RADIOWALLA,,,,,,
TAC Infosec Limited,TAC,,,,,,
Trust Fintech Limited,TRUST,,,,,,
Aspire & Innovative Advertising Limited,ASPIRE,,,,,,
Blue Pebble Limited,BLUEPEBBLE,,,,,,
Naman Industries Proxima Limited,NAMAN,,,,,,
Vishwas Agri Seeds Limited,VISHWAS,,,,,,
Enfuse Solutions Limited,ENFUSE,,,,,,
Enser Communications Limited,ENSER,,,,,,
AVP Infracon Limited,AVPINFRA,,,,,,
Signoria Creation Limited,SIGNORIA,,,,,,
Pratham EPC Projects Limited,PRATHAM,,,,,,
Shree Karni Fabcom Limited,SHREEKARNI,,,,,,
Sona Machinery Limited,SONAMAC,,,,,,
V R Infraspace Limited,VR,,,,,,
M.V.K. Agro Food Product Limited,MVKAGRO,,,,,,
Purv Flexipack Limited,PURVFLEXI,,,,,,
Owais Metal And Mineral Processing Limited,OWAIS,,,,,,
Sadhav Shipping Limited,SADHAV,,,,,,
Deem Roll Tech Limited,DEEM,,,,,,
Zenith Drugs Limited,ZENITHDRUG,,,,,,
Esconet Technologies Limited,ESCONET,,,,,,
Atmastco Limited,ATMASTCO,,,,,,
Thaai Casting Limited,TCL,,,,,,
Interiors & More Limited,INM,,,,,,
Wise Travel India Limited,WTICAB,,,,,,
Polysil Irrigation Systems Limited,POLYSIL,,,,,,
Alpex Solar Limited,ALPEXSOLAR,,,,,,
Italian Edibles Limited,ITALIANE,,,,,,
Baweja Studios Limited,BAWEJA,,,,,,
Megatherm Induction Limited,MEGATHERM,,,,,,
Docmode Health Technologies Limited,DHTL,,,,,,
Delaplex Limited,DELAPLEX,,,,,,
Fonebox Retail Limited,FONEBOX,,,,,,
Konstelec Engineers Limited,KONSTELEC,,,,,,
Addictive Learning Technology Limited,ADDICTIVE,,,,,,
Maxposure Limited,MAXPOSURE,,,,,,
Australian Premium Solar (India) Limited,APS,,,,,,
IBL Finance Limited,IBLFL,,,,,,
Kaushalya Logistics Limited,KLL,,,,,,
Kay Cee Energy & Infra Limited,KCEIL,,,,,,
HRH Next Services Limited,HRHNEXT,,,,,,
Akanksha Power and Infrastructure Limited,AKANKSHA,,,,,,
Sameera Agro And Infra Limited,SAIFL,,,,,,
Trident Techlabs Limited,TECHLABS,,,,,,
Indifra Limited,INDIFRA,,,,,,
Supreme Power Equipment Limited,SUPREMEPWR,,,,,,
Electro Force (India) Limited,EFORCE,,,,,,
Shree OSFM E-Mobility Limited,SHREEOSFM,,,,,,
S J Logistics (India) Limited,SJLOGISTIC,,,,,,
Presstonic Engineering Limited,PRESSTONIC,,,,,,
Accent Microcell Limited,ACCENTMIC,,,,,,
Graphisads Limited,GRAPHISAD,,,,,,
Sheetal Universal Limited,SHEETAL,,,,,,
Net Avenue Technologies Limited,CBAZAAR,,,,,,
Marinetrans India Limited,MARINETRAN,,,,,,
Rockingdeals Circular Economy Limited,ROCKINGDCE,,,,,,
Sunrest Lifescience Limited,SUNREST,,,,,,
Rox Hi Tech Limited,ROXHITECH,,,,,,
Baba Food Processing (India) Limited,BABAFP,,,,,,
Micropro Software Solutions Limited,MICROPRO,,,,,,
Sar Televenture Limited,SARTELE,,,,,,
Maitreya Medicare Limited,MAITREYA,,,,,,
Transteel Seating Technologies Limited,TRANSTEEL,,,,,,
Paragon Fine and Speciality Chemical Limited,PARAGON,,,,,,
Shanthala FMCG Products Limited,SHANTHALA,,,,,,
On Door Concepts Limited,ONDOOR,,,,,,
Rajgor Castor Derivatives Limited,RCDL,,,,,,
Womancart Limited,WOMANCART,,,,,,
ARVIND PORT AND INFRA LIMITED,ARVINDPORT,,,,,,
Committed Cargo Care Limited,COMMITTED,,,,,,
Plada Infotech Services Limited,PLADAINFO,,,,,,
Karnika Industries Limited,KARNIKA,,,,,,
Sharp Chucks and Machines Limited,SCML,,,,,,
Canarys Automations Limited,CANARYS,,,,,,
Oneclick Logistics India Limited,OLIL,,,,,,
Goyal Salt Limited,GOYALSALT,,,,,,
Kontor Space Limited,KONTOR,,,,,,
Vishnusurya Projects and Infra Limited,VISHNUINFR,,,,,,
Arabian Petroleum Limited,ARABIAN,,,,,,
E Factor Experiences Limited,EFACTOR,,,,,,
Vinyas Innovative Technologies Limited,VINYAS,,,,,,
Inspire Films Limited,INSPIRE,,,,,,
Newjaisa Technologies Limited,NEWJAISA,,,,,,
Digikore Studios Limited,DIGIKORE,,,,,,
Mangalam Alloys Limited,MAL,,,,,,
Saakshi Medtech and Panels Limited,SAAKSHI,,,,,,
Master Components Limited,MASTER,,,,,,
Hi-Green Carbon Limited,HIGREEN,,,,,,
Marco Cables & Conductors Limited,MARCO,,,,,,
Cellecor Gadgets Limited,CELLECOR,,,,,,
Kody Technolab Limited,KODYTECH,,,,,,
Madhusudan Masala Limited,MADHUSUDAN,,,,,,
Kundan Edifice Limited,KEL,,,,,,
Chavda Infra Limited,CHAVDA,,,,,,
Holmarc Opto-Mechatronics Limited,HOLMARC,,,,,,
Unihealth Hospitals Limited,UNIHEALTH,,,,,,
Jiwanram Sheoduttrai Industries Limited,JIWANRAM,,,,,,
Pramara Promotions Limited,PRAMARA,,,,,,
Saroja Pharma Industries India Limited,SAROJA,,,,,,
Basilic Fly Studio Limited,BASILIC,,,,,,
Mono Pharmacare Limited,MONOPHARMA,,,,,,
C P S Shapers Limited,CPS,,,,,,
Sungarner Energies Limited,SEL,,,,,,
Crop Life Science Limited,CLSL,,,,,,
Srivari Spices And Foods Limited,SSFL,,,,,,
Yudiz Solutions Limited,YUDIZ,,,,,,
Sangani Hospitals Limited,SANGANI,,,,,,
Oriana Power Limited,ORIANA,,,,,,
Vinsys IT Services India Limited,VINSYS,,,,,,
Zeal Global Services Limited,ZEAL,,,,,,
Shri Techtex Limited,SHRITECH,,,,,,
Yasons Chemex Care Limited,YCCL,,,,,,
Service Care Limited,SERVICE,,,,,,
Drone Destination Limited,DRONE,,,,,,
Synoptics Technologies Limited,SYNOPTICS,,,,,,
Tridhya Tech Limited,TRIDHYA,,,,,,
Global Pet Industries Limited,GLOBALPET,,,,,,
Pentagon Rubber Limited,PENTAGON,,,,,,
Magson Retail And Distribution Limited,MAGSON,,,,,,
Essen Speciality Films Limited,ESFL,,,,,,
Greenchef Appliances Limited,GREENCHEF,,,,,,
Aatmaj Healthcare Limited,AATMAJ,,,,,,
Vilin Bio Med Limited,VILINBIO,,,,,,
Cell Point (India) Limited,CELLPOINT,,,,,,
Urban Enviro Waste Management Limited,URBAN,,,,,,
Spectrum Talent Management Limited,SPECTSTM,,,,,,
Kore Digital Limited,KDL,,,,,,
Sahana System Limited,SAHANA,,,,,,
Infollion Research Services Limited,INFOLLION,,,,,,
Proventus Agrocom Limited,PROV,,,,,,
Crayons Advertising Limited,CRAYONS,,,,,,
Vasa Denticity Limited,DENTALKART,,,,,,
Remus Pharmaceuticals Limited,REMUS,,,,,,
Krishca Strapping Solutions Limited,KRISHCA,,,,,,
Auro Impex  & Chemicals Limited,AUROIMPEX,,,,,,
De Neers Tools Limited,DENEERS,,,,,,
Quicktouch Technologies Limited,QUICKTOUCH,,,,,,
A G Universal Limited,AGUL,,,,,,
Pattech Fitwell Tube Components Limited,PATTECH,,,,,,
Mos Utility Limited,MOS,,,,,,
Infinium Pharmachem Limited,INFINIUM,,,,,,
Sotac Pharmaceuticals Limited,SOTAC,,,,,,
Nirman Agri Genetics Limited,NIRMAN,,,,,,
Quality Foils (India) Limited,QFIL,,,,,,
Vels Film International Limited,VELS,,,,,,
Mcon Rasayan India Limited,MCON,,,,,,
Systango Technologies Limited,SYSTANGO,,,,,,
Vertexplus Technologies Limited,VERTEXPLUS,,,,,,
Srivasavi Adhesive Tapes Limited,SRIVASAVI,,,,,,
Viaz Tyres Limited,VIAZ,,,,,,
Agarwal Float Glass India Limited,AGARWALFT,,,,,,
Lead Reclaim And Rubber Products Limited,LRRPL,,,,,,
Shera Energy Limited,SHERA,,,,,,
Gayatri Rubbers And Chemicals Limited,GRCL,,,,,,
Aristo Bio-Tech And Lifescience Limited,ARISTO,,,,,,
Ducol Organics And Colours Limited,DUCOL,,,,,,
Chaman Metallics Limited,CMNL,,,,,,
Anlon Technology Solutions Limited,ANLON,,,,,,
Rbm Infracon Limited,RBMINFRA,,,,,,
Homesfy Realty Limited,HOMESFY,,,,,,
Moxsh Overseas Educon Limited,MOXSH,,,,,,
Uma Converter Limited,UMA,,,,,,
Arihant Academy Limited,ARIHANTACA,,,,,,
Dollex Agrotech Limited,DOLLEX,,,,,,
All E Technologies Limited,ALLETEC,,,,,,
Arham Technologies Limited,ARHAM,,,,,,
Pritika Engineering Components Limited,PRITIKA,,,,,,
Baheti Recycling Industries Limited,BAHETI,,,,,,
Amiable Logistics (India) Limited,AMIABLE,,,,,,
Integrated Personnel Services Limited,IPSL,,,,,,
Rite Zone Chemcon India Limited,RITEZONE,,,,,,
Phantom Digital Effects Limited,PHANTOMFX,,,,,,
Frog Innovations Limited,FROG,,,,,,
Swastik Pipe Limited,SWASTIK,,,,,,
Lloyds Luxuries Limited,LLOYDS,,,,,,
Cyber Media Research & Services Limited,CMRSL,,,,,,
Maks Energy Solutions India Limited,MAKS,,,,,,
Kandarp Digi Smart BPO Limited,KANDARP,,,,,,
Annapurna Swadisht Limited,ANNAPURNA,,,,,,
Ishan International Limited,ISHAN,,,,,,
Tapi Fruit Processing Limited,TAPIFRUIT,,,,,,
Sabar Flex India Limited,SABAR,,,,,,
Mega Flex Plastics Limited,MEGAFLEX,,,,,,
Jfl Life Sciences Limited,JFLLIFE,,,,,,
Ameya Precision Engineers Limited,AMEYA,,,,,,
Jay Jalaram Technologies Limited,KORE,,,,,,
Veekayem Fashion and Apparels Limited,VEEKAYEM,,,,,,
Upsurge Seeds Of Agriculture Limited,USASEEDS,,,,,,
Agni Green Power Limited,AGNI,,,,,,
SKP Bearing Industries Limited,SKP,,,,,,
Kck Industries Limited,KCK,,,,,,
Rachana Infrastructure Limited,RILINFRA,,,,,,
Fidel Softech Limited,FIDEL,,,,,,
Globesecure Technologies Limited,GSTL,,,,,,
Sonu Infratech Limited,SONUINFRA,,,,,,
P. E. Analytics Limited,PROPEQUITY,,,,,,
Swaraj Suiting Limited,SWARAJ,,,,,,
Cool Caps Industries Limited,COOLCAPS,,,,,,
Sp Refractories Limited,SPRL,,,,,,
Shigan Quantum Technologies Limited,SHIGAN,,,,,,
Vaidya Sane Ayurved Laboratories Limited,MADHAVBAUG,,,,,,
Richa Info Systems Limited,RICHA,,,,,,
Precision Metaliks Limited,PRECISION,,,,,,
Timescan Logistics (India) Limited,TIMESCAN,,,,,,
Vivo Collaboration Solutions Limited,VIVO,,,,,,
Foce India Limited,FOCE,,,,,,
Nidan Laboratories and Healthcare Limited,NIDAN,,,,,,
D.K. Enterprises Global Limited,DKEGL,,,,,,
Dynamic Services & Security Limited,DYNAMIC,,,,,,
Destiny Logistics & Infra Limited,DESTINY,,,,,,
Bombay Metrics Supply Chain Limited,BMETRICS,,,,,,
Jainam Ferro Alloys (I) Limited,JAINAM,,,,,,
Quadpro Ites Limited,QUADPRO,,,,,,
BEW Engineering Limited,BEWLTD,,,,,,
DUDIGITAL GLOBAL LIMITED,DUGLOBAL,,,,,,
Rex Pipes And Cables Industries Limited,REXPIPES,,,,,,
Walpar Nutritions Limited,WALPAR,,,,,,
Abhishek Integrations Limited,AILIMITED,,,,,,
V Marc India Limited,VMARCIND,,,,,,
Siddhika Coatings Limited,SIDDHIKA,,,,,,
Party Cruisers Limited,PARTYCRUS,,,,,,
Ascom Leasing & Investments Limited,ASCOM,,,,,,
Goldkart Jewels Limited,GOLDKART,,,,,,
Khfm Hospitality And Facility Management Services Limited,KHFM,,,,,,
Mindpool Technologies Limited,MINDPOOL,,,,,,
Surani Steel Tubes Limited,SURANI,,,,,,
DRS Dilip Roadlines Limited,DRSDILIP,,,,,,
Shubhlaxmi Jewel Art Limited,SHUBHLAXMI,,,,,,
Ultra Wiring Connectivity System Limited,UWCSL,,,,,,
Parin Enterprises Limited,PARIN,,,,,,
Ushanti Colour Chem Limited,UCL,,,,,,
AMBANI ORGOCHEM LIMITED,AMBANIORGO,,,,,,
JAKHARIA FABRIC LIMITED,JAKHARIA,,,,,,
Mahickra Chemicals Limited,MAHICKRA,,,,,,
Vera Synthetic Limited,VERA,,,,,,
Continental Seeds and Chemicals Limited,CONTI,,,,,,
Giriraj Civil Developers Limited,GIRIRAJ,,,,,,
Marvel Decor Limited,MDL,,,,,,
Mohini Health & Hygiene Limited,MHHL,,,,,,
PARAMPARA DAIRY DELIGHTS LIMITED,PARAMPARA,,,,,,
Vasa Retail and Overseas Ltd,VASA,,,,,,
SMVD Poly Pack Limited,SMVD,,,,,,
Felix Industries Limited,FELIX,,,,,,
Pulz Electronics Limited,PULZ,,,,,,
ANI Integrated Services Limited,AISL,,,,,,
Milton Industries Limited,MILTON,,,,,,
Omfurn India Limited,OMFURN,,,,,,
Goldstar Power Limited,GOLDSTAR,,,,,,
Shree Tirupati Balajee FIBC Limited,TIRUPATI,,,,,,
Cadsys (India) Limited,CADSYS,,,,,,
Madhya Pradesh Today Media Limited,MPTODAY,,,,,,
Manav Infra Projects Limited,MANAV,,,,,,
Transwind Infrastructures Limited,TRANSWIND,,,,,,
Accord Synergy Limited,ACCORD,,,,,,
Vadivarhe Speciality Chemicals Limited,VSCL,,,,,,
Jalan Transolutions (India) Limited,JALAN,,,,,,
AVATAR Industries Limited,AVATAR,,,,,,
Prolife Industries Limited,PROLIFE,,,,,,
Dhanuka Infra Realty Limited,DIRL,,,,,,
Alcokraft Distilleries Limited,ALCODIS,,,,,,
Gretex Industries Limited,GRETEX,,,,,,
Jet Knitwears Limited,JETKNIT,,,,,,
AVSL Industries Limited,AVSL,,,,,,
KKV Agro Powers Limited,KKVAPOW,,,,,,
Ahimsa Industries Limited,AHIMSA,,,,,,
Shaival Reality Limited,SHAIVAL,,,,,,
Emkay Taps and Cutting Tools Limited,EMKAYTOOLS,,,,,,
